BH1991,nearer_my_god_to_thee_nearer_to_thee_ee,Baptist Hymnal 1991,1991,Gender Neutral,"1.  Nearer, my God, to Thee,

Nearer to Thee!

E'en tho' it be a cross

That raiseth me;

Still all my song shall be,

Nearer, my God, to Thee!

Nearer, my God, to Thee, nearer to Thee!


2.  There let the way appear,

Steps unto heav'n;

All that Thou sendest me,

In mercy giv'n;

Angels to beckon me

Nearer, my God, to Thee!

Nearer, my God, to Thee, nearer to Thee!


3.  Then with my waking tho'ts

Bright with Thy praise,

Out of my stony griefs

Bethel I'll raise;

So by my woes to be

Nearer, my God, to Thee!

Nearer, my God, to Thee, nearer to Thee!"
SJ1989,nearer_my_god_to_thee_nearer_to_thee_ee,Sing Joyfully,1989,Gender Neutral,"1 Nearer, my God, to Thee,

Nearer to Thee!

E'en though it be a cross

That raiseth me;

Still all my song shall be,

Nearer, my God, to Thee,

Nearer, my God, to Thee,

Nearer to Thee.


2 Though like the wanderer,

The sun gone down,

Darkness be over me,

My rest a stone;

Yet in my dreams I'd be

Nearer, my God, to Thee,

Nearer, my God, to Thee,

Nearer to Thee.


3 There let the way appear

Steps unto heav'n;

All that Thou sendest me

In mercy giv'n:

Angels to beckon me

Nearer, my God, to Thee,

Nearer, my God, to Thee,

Nearer to Thee.


4 Then, with my waking thoughts

Bright with Thy praise,

Out of my stony griefs,

Bethel I'll raise;

So by my woes to be

Nearer, my God, to Thee,

Nearer, my God, to Thee,

Nearer to Thee.


5 Or if on joyful wing,

Cleaving the sky,

Sun, moon, and stars forgot,

Upwards I fly,

Still all my song shall be,

Nearer, my God, to Thee,

Nearer, my God, to Thee,

Nearer to Thee.


Amen.


"
UMH,nearer_my_god_to_thee_nearer_to_thee_ee,"United Methodist Hymnal, The",1989,Gender Neutral,"1.	Nearer, my God, to thee, nearer to thee! 

	E'en though it be a cross that raiseth me, 

	still all my song shall be, 

	nearer, my God, to thee; 

	nearer, my God, to thee, nearer to thee! 


2.	Though like the wanderer, the sun gone down, 

	darkness be over me, my rest a stone; 

	yet in my dreams I'd be 

	nearer, my God, to thee; 

	nearer, my God, to thee, nearer to thee! 


3.	There let the way appear, steps unto heaven; 

	all that thou sendest me, in mercy given; 

	angels to beckon me 

	nearer, my God, to thee; 

	nearer, my God, to thee, nearer to thee! 


4.	Then, with my waking thoughts bright with thy praise, 

	out of my stony griefs Bethel I'll raise; 

	so by my woes to be 

	nearer, my God, to thee; 

	nearer, my God, to thee, nearer to thee! 


5.	Or if, on joyful wing cleaving the sky, 

	sun, moon, and stars forgot, upward I fly, 

	still all my song shall be, 

	nearer, my God, to thee; 

	nearer, my God, to thee, nearer to thee!


"
HHOF1980,nearer_my_god_to_thee_nearer_to_thee_ee,Hymns of Faith,1980,Gender Neutral,"1 Nearer, my God, to Thee,

Nearer to Thee!

E'en though it be a cross

That raiseth me;

Still all my song shall be,

Nearer, my God, to Thee,

Nearer, my God, to Thee,

Nearer to Thee.


2 Though like the wanderer,

The sun gone down,

Darkness be over me,

My rest a stone;

Yet in my dreams I'd be

Nearer, my God, to Thee,

Nearer, my God, to Thee,

Nearer to Thee.


3 There let the way appear

Steps unto heav'n;

All that Thou sendest me

In mercy giv'n:

Angels to beckon me

Nearer, my God, to Thee,

Nearer, my God, to Thee,

Nearer to Thee.


4 Then, with my waking thoughts

Bright with Thy praise,

Out of my stony griefs,

Bethel I'll raise;

So by my woes to be

Nearer, my God, to Thee,

Nearer, my God, to Thee,

Nearer to Thee.


5 Or if on joyful wing,

Cleaving the sky,

Sun, moon, and stars forgot,

Upwards I fly,

Still all my song shall be,

Nearer, my God, to Thee,

Nearer, my God, to Thee,

Nearer to Thee.


Amen.


"
HFLC1974,nearer_my_god_to_thee_nearer_to_thee_ee,Hymns for the Living Church,1974,Gender Neutral,"1 Nearer, my God, to Thee,

Nearer to Thee!

E'en though it be a cross

That raiseth me;

Still all my song shall be,

Nearer, my God, to Thee,

Nearer, my God, to Thee,

Nearer to Thee.


2 Though like the wanderer,

The sun gone down,

Darkness be over me,

My rest a stone;

Yet in my dreams I'd be

Nearer, my God, to Thee,

Nearer, my God, to Thee,

Nearer to Thee.


3 There let the way appear

Steps unto heav'n;

All that Thou sendest me

In mercy giv'n;

Angels to beckon me

Nearer, my God, to Thee,

Nearer, my God, to Thee,

Nearer to Thee.


4 Then, with my waking thoughts

Bright with Thy praise,

Out of my stony griefs,

Bethel I'll raise;

So by my woes to be

Nearer, my God, to Thee,

Nearer, my God, to Thee,

Nearer to Thee.


5 Or if on joyful wing,

Cleaving the sky,

Sun, moon, and stars forgot,

Upwards I fly,

Still all my song shall be,

Nearer, my God, to Thee,

Nearer, my God, to Thee,

Nearer to Thee.


Amen."
FHOP,nearer_my_god_to_thee_nearer_to_thee_ee,Favorite Hymns of Praise,1967,Gender Neutral,"1 Nearer, my God, to Thee,

Nearer to Thee!

E'en though it be a cross

That raiseth me;

Still all my song shall be,

Nearer, my God, to Thee,

Nearer, my God, to Thee,

Nearer to Thee!


2 Though like the wanderer,

The sun gone down,

Darkness be over me,

My rest a stone;

Yet in my dreams I'd be

Nearer, my God, to Thee,

Nearer, my God, to Thee,

Nearer to Thee!


3 There let the way appear

Steps unto Heav'n:

All that Thou sendest me

In mercy giv'n:

Angels to beckon me

Nearer, my God, to Thee,

Nearer, my God, to Thee,

Nearer to Thee!


4 Then, with my waking tho'ts

Bright with Thy praise,

Out of my stony griefs

Bethel I'll raise;

So by my woes to be

Nearer, my God, to Thee,

Nearer, my God, to Thee,

Nearer to Thee!


5 Or if on joyful wing,

Cleaving the sky,

Sun, moon, and stars forgot,

Upwards I fly,

Still all my song shall be,

Nearer, my God, to Thee,

Nearer, my God, to Thee,

Nearer to Thee!

"
WASH1957,nearer_my_god_to_thee_nearer_to_thee_ee,"Worship and Service Hymnal: For Church, School, and Home",1957,Gender Neutral,"1 Nearer, my God, to Thee,

Nearer to Thee!

E'en though it be a cross

That raiseth me;

Still all my song shall be,

Nearer, my God, to Thee,

Nearer, my God, to Thee,

Nearer to Thee.


2 Though like the wanderer,

The sun gone down,

Darkness be over me,

My rest a stone;

Yet in my dreams I'd be

Nearer, my God, to Thee,

Nearer, my God, to Thee,

Nearer to Thee.


3 There let the way appear

Steps unto heaven;

All that Thou sendest me

In mercy given;

Angels to beckon me

Nearer, my God, to Thee,

Nearer, my God, to Thee,

Nearer to Thee.


4 Then, with my waking thoughts

Bright with Thy praise,

Out of my stony griefs,

Bethel I'll raise;

So by my woes to be

Nearer, my God, to Thee,

Nearer, my God, to Thee,

Nearer to Thee.


5 Or if on joyful wing,

Cleaving the sky,

Sun, moon, and stars forgot,

Upwards I fly,

Still all my song shall be,

Nearer, my God, to Thee,

Nearer, my God, to Thee,

Nearer to Thee.


Amen."
PWTNC,nearer_my_god_to_thee_nearer_to_thee_ee,Praise and Worship (The Nazarene Hymnal),1951,,"1 Nearer, my God, to Thee,

Nearer to Thee!

E'en though it be a cross

That raiseth me;

Still all my song shall be,


Refrain

Nearer, my God, to Thee;

Nearer, my God, to Thee;

Nearer to Thee!


2 Though like the wanderer,

The sun gone down,

Darkness be over me,

My rest a stone;

Yet in my dreams I'd be Refrain


3 There let the way appear,

Steps unto heav'n:

All that Thou sendest me

In mercy giv'n:

Angels to beckon me Refrain


4 Then, with my waking tho'ts

Bright with Thy praise,

Out of my stony griefs

Bethel I'll raise;

So by my woes to be Refrain


5 Or if on joyful wing,

Cleaving the sky,

Sun, moon, and stars forgot,

Upward I'll fly,

Still all my song shall be, Refrain"
NCH1929,nearer_my_god_to_thee_nearer_to_thee_ee,The New Christian Hymnal,1929,Gender Neutral,"1. Nearer, my God, to Thee,

Nearer to Thee!

E'en though it be a cross

That raiseth me;

Still all my song shall be,

Nearer, my God, to Thee,

Nearer, my God, to Thee, 

Nearer to Thee!


2. Though like the wanderer, 

The sun gone down,

Darkness be over me,

My rest a stone;

Yet in my dreams I'd be

Nearer, my God, to Thee,

Nearer, my God, to Thee, 

Nearer to Thee!


3. There let the way appear,

Steps unto heav'n:

All that Thou sendest me,

In mercy giv'n:

Angels to beckon me,

Nearer, my God, to Thee,

Nearer, my God, to Thee, 

Nearer to Thee!


4. Then, with my waking tho'ts

Bright with Thy praise,

Out of my stony griefs

Bethel I'll raise;

So by my woes to be

Nearer, my God, to Thee,

Nearer, my God, to Thee, 

Nearer to Thee!


5. Or if on joyful wing,

Cleaving the sky,

Sun, moon, and stars forgot,

Upward I fly,

Still all my song shall be,

Nearer, my God, to Thee,

Nearer, my God, to Thee, 

Nearer to Thee!

"
EH1916,nearer_my_god_to_thee_nearer_to_thee_ee,The Hymnal: as authorized and approved by the General Convention of the Protestant Episcopal Church in the United States of America in the year of our Lord 1916,1916,Gender Neutral,"Nearer, my God, to Thee,

Nearer to Thee,

E'en though it be a cross

That raiseth me;

Still all my song would be,

Nearer, my God, to Thee,

Nearer to Thee.


Though like the wanderer,

The sun gone down,

Darkness be over me,

My rest a stone;

Yet in my dreams I'd be

Nearer, my God, to Thee,

Nearer to Thee.


There let the way appear

Steps unto heaven;

All that Thou sendest me

In mercy given;

Angels to beckon me

Nearer, my God, to Thee,

Nearer to Thee.


Then with my waking thoughts

Bright with Thy praise,

Out of my stony griefs

Bethel I'll raise;

So by my woes to be

Nearer, my God, to Thee,

Nearer to Thee.


Or if on joyful wing,

Cleaving the sky,

Sun, moon, and stars forgot,

Upwards I fly,

Still all my song shall be,

Nearer, my God, to Thee,

Nearer to Thee.


Amen.


"
HPEC1917,nearer_my_god_to_thee_nearer_to_thee_ee,The Church Hymnal: revised and enlarged in accordance with the action of the General Convention of the Protestant Episcopal Church in the United States of America in the year of our Lord 1892. (Ed. B),1898,Gender Neutral,"1 Nearer, my God, to Thee,

Nearer to Thee,

E'en though it be a cross

That raiseth me;

Still all my song shall be,

Nearer, my God, to Thee,

Nearer to Thee.


2 Though like A wanderer,

Weary and lone,

Darkness comes over me,

My rest a stone;

Yet in my dreams I'd be

Nearer, my God, to Thee,

Nearer to Thee.


3 There let my way appear

Steps unto heaven;

All that Thou sendest me

In mercy given:

Angels to beckon me

Nearer, my God, to Thee,

Nearer to Thee.


4 Then, with my waking thoughts

Bright with Thy praise,

Out of my stony griefs

Altars I'll raise;

So by my woes to be

Nearer, my God, to Thee,

Nearer to Thee.


5 Or if on joyful wing,

Cleaving the sky,

Sun, moon, and stars forgot,

Upwards I fly,

Still all my song shall be,

Nearer, my God, to Thee,

Nearer to Thee.


Amen."
HAGA1895,nearer_my_god_to_thee_nearer_to_thee_ee,The Hymnal: published by the Authority of the General Assembly of the Presbyterian Church in the U.S.A.,1895,Gender Neutral,"1 Nearer, my God, to Thee,

Nearer to Thee!

E'en though it be a cross

That raiseth me;

Still all my song shall be,

Nearer, my God, to Thee,

Nearer to Thee!


2 Though like the wanderer,

The sun gone down,

Darkness be over me,

My rest a stone;

Yet in my dreams I'd be

Nearer, my God, to Thee,

Nearer to Thee!


3 There let the way appear

Steps unto heaven;

All that Thou send'st to me

In mercy given:

Angels to beckon me

Nearer, my God, to Thee,

Nearer to Thee!


4 Then, with my waking thoughts

Bright with Thy praise,

Out of my stony griefs

Bethel I'll raise;

So by my woes to be

Nearer, my God, to Thee,

Nearer to Thee!


5 Or if on joyful wing,

Cleaving the sky,

Sun, moon, and stars forgot,

Upwards I fly,

Still all my song shall be,

Nearer, my God, to Thee,

Nearer to Thee!


Amen.


"
HRGC1892,nearer_my_god_to_thee_nearer_to_thee_ee,"The Hymnal, Revised and Enlarged, as adopted by the General Convention of the Protestant Episcopal Church in the United States of America in the year of our Lord 1892",1894,Gender Neutral,"1 Nearer, my God, to Thee,

Nearer to Thee,

E'en though it be a cross

That raiseth me;

Still all my song shall be,

Nearer, my God, to Thee,

Nearer to Thee.


2 Though like A wanderer,

Weary and lone,

Darkness comes over me,

My rest a stone;

Yet in my dreams I'd be

Nearer, my God, to Thee,

Nearer to Thee.


3 There let my way appear

Steps unto heaven;

All that Thou sendest me

In mercy given:

Angels to beckon me

Nearer, my God, to Thee,

Nearer to Thee.


4 Then, with my waking thoughts

Bright with Thy praise,

Out of my stony griefs

Altars I'll raise;

So by my woes to be

Nearer, my God, to Thee,

Nearer to Thee.


5 Or if on joyful wing,

Cleaving the sky,

Sun, moon, and stars forgot,

Upwards I fly,

Still all my song shall be,

Nearer, my God, to Thee,

Nearer to Thee.


Amen."
HRGC1892,nearer_my_god_to_thee_nearer_to_thee_ee,"The Hymnal, Revised and Enlarged, as adopted by the General Convention of the Protestant Episcopal Church in the United States of America in the year of our Lord 1892",1894,,"1 Nearer, my God, to Thee,

Nearer to Thee,

E'en though it be a cross

That raiseth me;

Still all my song shall be,

Nearer, my God, to Thee,

Nearer to Thee.


2 Though like A wanderer,

Weary and lone,

Darkness comes over me,

My rest a stone;

Yet in my dreams I'd be

Nearer, my God, to Thee,

Nearer to Thee.


3 There let my way appear

Steps unto heaven;

All that Thou sendest me

In mercy given:

Angels to beckon me

Nearer, my God, to Thee,

Nearer to Thee.


4 Then, with my waking thoughts

Bright with Thy praise,

Out of my stony griefs

Altars I'll raise;

So by my woes to be

Nearer, my God, to Thee,

Nearer to Thee.


5 Or if on joyful wing,

Cleaving the sky,

Sun, moon, and stars forgot,

Upwards I fly,

Still all my song shall be,

Nearer, my God, to Thee,

Nearer to Thee.


Amen."
HPEC1871,nearer_my_god_to_thee_nearer_to_thee_ee,Hymnal: according to the use of the Protestant Episcopal Church in the United States of America,1871,Gender Neutral,"1 Nearer, my God, to Thee,

Nearer to Thee,

E'en though it be a cross

That raiseth me;

Still all my song shall be,

Nearer, My God, to Thee,

Nearer to Thee.


2 Though like the wanderer,

The sun gone down,

Darkness be over me,

My rest a stone;

Yet in my dreams I'd be

Nearer, my God, to Thee,

Nearer to Thee.


3 There let my way appear

Steps unto heaven;

All that Thou sendest me

In mercy given:

Angels to beckon me

Nearer, my God, to Thee,

Nearer to Thee.


4 Then, with my waking thoughts

Bright with Thy praise,

Out of my stony griefs

Altars I'll raise;

So by my woes to be

Nearer, my God, to Thee,

Nearer to Thee.


5 Or if on joyful wing,

Cleaving the sky,

Sun, moon, and stars forgot,

Upward I fly,

Still all my song shall be,

Nearer, my God, to Thee,

Nearer to Thee."
BHPPD866,nearer_my_god_to_thee_nearer_to_thee_ee,A Book of Hymns for Public and Private Devotion (15th ed.),1866,Gender Neutral,"Nearer, my God, to Thee,

Nearer to Thee!

'en though it be a cross

That raiseth me;

Still all my song shall be,

Nearer, my God, to Thee,

Nearer to Thee!

Though, like the wanderer,

The sun gone down,

Darkness be over me,

My rest a stone;

Yet in my dreams I'd be

Nearer, my God, to Thee,

Nearer to Thee!

There let the way appear,

Steps unto heaven;

All that Thou sendest me,

In mercy given;

Angels to beckon me

Nearer, my God, to Thee,

Nearer to Thee!

Then with my waking thoughts,

Bright with Thy praise,

Out of my stony griefs,

Bethel I'll raise;

So by my woes to be

Nearer, my God, to Thee,

Nearer to Thee!

Or if on joyful wing,

Cleaving the sky,

Sun, moon, and stars forgot,

Upward I fly;

Still all my song shall be,

Nearer, my God, to Thee,

Nearer to Thee!

"
PWHL,nearer_my_god_to_thee_nearer_to_thee_ee,Praise and Worship: hymnal,0,,"1 Nearer, my God, to Thee,

Nearer to Thee!

E'en though it be a cross

That raiseth me;

Still all my song shall be,


Refrain

Nearer, my God, to Thee;

Nearer, my God, to Thee;

Nearer to Thee!


2 Though like the wanderer,

The sun gone down,

Darkness be over me,

My rest a stone;

Yet in my dreams I'd be Refrain


3 There let the way appear,

Steps unto heav'n:

All that Thou sendest me

In mercy giv'n:

Angels to beckon me Refrain


4 Then, with my waking tho'ts

Bright with Thy praise,

Out of my stony griefs

Bethel I'll raise;

So by my woes to be Refrain


5 Or if on joyful wing,

Cleaving the sky,

Sun, moon, and stars forgot,

Upward I'll fly,

Still all my song shall be, Refrain"
TT,nearer_my_god_to_thee_nearer_to_thee_ee,Timeless Truths,0,Gender Neutral,"1 Nearer, my God, to Thee, nearer to Thee!

E'en though it be a cross that raiseth me,

Still all my song shall be, nearer, my God, to Thee.   


Refrain:

Nearer, my God, to Thee, nearer to Thee!

Though like the wanderer, the sun gone down,

Darkness be over me, my rest a stone;

Yet in my dreams I'd be nearer, my God, to Thee.


2 There let the way appear, steps unto Heav'n;

All that Thou sendest me, in mercy giv'n;

Angels to beckon me nearer, my God, to Thee. [Refrain]


3 Then, with my waking thoughts bright with Thy praise,

Out of my stony griefs Bethel I'll raise;

So by my woes to be nearer, my God, to Thee. [Refrain]


4 Or, if on joyful wing cleaving the sky,

Sun, moon, and stars forgot, upward I'll fly,

Still all my song shall be, nearer, my God, to Thee. [Refrain]


5 There in my Father's home, safe and at rest,

There in my Savior's love, perfectly blest;

Age after age to be nearer, my God, to Thee. [Refrain]"
BHPPD866,no_more_on_earth_no_more,A Book of Hymns for Public and Private Devotion (15th ed.),1866,Gender Neutral,"&#8220;No more, on earth no more,

Shall beam for us that eye;

Closed in a strange forgetfulness

Forever it must lie.


&#8220;No more, on earth no more,

Shall we behold that face;

Within the mournful halls of death

Must be its dwelling-place.


&#8220;No more, on earth no more,

Shall those dear lips be heard;

Cold silence there hath fixed its seal,

Breathed is their latest word.&#8221;


&#8217;Tis so fond Nature mourns

Affection&#8217;s broken ties;

But Faith stands forth, she points on high,

Serenely she replies:&#8212;


&#8220;No more, in heaven no more,

That eye is dim with tears;

But bright, and brighter still, the scene

Before its view appears.


&#8220;No more, in heaven no more,

That face a shadow bears;

But looks of light, born of a bliss

Unknown to earth, it wears.


&#8220;No more, in heaven no more,

That voice is faint with pain;

It mingles with angelic bands,

In their enraptured strain.


&#8220;No more, in heaven no more,

The parting grief is known;

But love has all eternity

To look through as its own.&#8221;


"
BH1991,no_not_despairingly_come_i_to_thee,Baptist Hymnal 1991,1991,Gender Neutral,"1.  No, not despairingly

Come I to Thee,

No, not distrustingly

Bend I the knee;

Sin hath gone over me,

Yet this is still my plea:

Jesus hath died.


2.  Ah! mine iniquity

Crimson hath been,

Infinite, infinite

Sin upon sin:

Sin of not loving Thee,.

Sin of not trusting Thee,

Infinite sin.


3.  Lord, I confess to Thee

Sadly my sin;

All I am tell I Thee,

All I have been;

Purge Thou my sin away,

Wash Thou my soul this day:

Lord, make me clean.


4.  Faithful and just art Thou,

Forgiving all;

Loving and kind art Thou

When poor ones call:

Lord, let the cleansing blood,

Blood of the Lamb of God,

Pass o'er my soul.


5.  Then all is peace and light

This soul within;

Thus shall I walk with Thee,

The loved Unseen;

Leaning on Thee, my God,

Guided along the road,

Nothing between."
TH,no_not_despairingly_come_i_to_thee,Trinity Hymnal,1990,Gender Neutral,"1 No, not despairingly

Come I to thee;

No, not distrustingly

Bend I the knee:

Sin hath gone over me,

Yet is this still my plea,

Jesus hath died.


2 Ah! Mine iniquity

Crimson has been,

Infinite, infinite, 

Sin up sin;

Sin of not loving thee,

Sin of not trusting thee,

Infinite sin.


3 Lord, I confess to thee

Sadly my sin;

All am tell I thee,

All I have been:

Purge thou my sin away,

Wash thou my soul this day;

Lord, make me clean.


4 Faithful and just art thou,

Forgiving all;

Loving and kind art thou

When poor ones call:

Lord, let the cleansing blood,

Blood of the Lamb of God,

Pass o'er my soul.


5 Then all is peace and light

This soul within;

Thus shall I walk with thee,

The loved Unseen;

Leaning on thee, my God,

Guided along the road,

Nothing between.

"
TH1961,no_not_despairingly_come_i_to_thee,Trinity Hymnal,1961,,"No, not despairingly

Come I to thee;

No, not distrustingly

Bend I the knee:

Sin hath gone over me,

Yet is this still my plea,

Jesus hath died.

Lord, I confess to thee

Sadly my sin;

All am tell I thee,

All I have been:

Purge thou my sin away,

Wash thou my soul this day;

Lord, make my clean.

Faithful and just art thou,

Forgiving all;

Loving and kind art thou

When poor ones call:

Lord, let the cleansing blood,

Blood of the Lamb of God,

Pass o'er my soul.

Then all is peace and light

This soul within;

Thus shall I walk with thee,

The loved Unseen;

Leaning on thee, my God,

Guided along the road,

Nothing between."
WASH1957,no_not_despairingly_come_i_to_thee,"Worship and Service Hymnal: For Church, School, and Home",1957,Gender Neutral,"1 No, not despairingly

Come I to Thee;

No, not distrustingly

Bend I the knee:

Sin hath gone over me,

Yet is this still my plea,

Jesus hath died.


2 Ah! Mine iniquity

Crimson has been,

Infinite, infinite,

Sin upon sin;

Sin of not loving Thee,

Sin of not trusting Thee,

Infinite sin.


3 Lord, I confess to Thee

Sadly my sin;

All am tell I Thee,

All I have been:

Purge Thou my sin away,

Wash Thou my soul this day;

Lord, make me clean.


4 Faithful and just art Thou,

Forgiving all;

Loving and kind art Thou

When poor ones call:

Lord, let the cleansing blood,

Blood of the Lamb of God,

Pass o'er my soul.


5 Then all is peace and light

This soul within;

Thus shall I walk with Thee,

The loved Unseen;

Leaning on Thee, my God,

Guided along the road,

Nothing between.


Amen."
HAGA1895,no_not_despairingly_come_i_to_thee,The Hymnal: published by the Authority of the General Assembly of the Presbyterian Church in the U.S.A.,1895,Gender Neutral,"1 No, not despairingly

Come I to Thee;

No, not distrustingly

Bend I the knee:

Sin hath gone over me,

Yet is this still my plea,

Jesus hath died.


2 Ah! Mine iniquity

Crimson has been,

Infinite, infinite, 

Sin upon sin;

Sin of not loving Thee,

Sin of not trusting Thee,

Infinite sin.


3 Lord, I confess to Thee

Sadly my sin;

All am tell I Thee,

All I have been:

Purge Thou my sin away,

Wash Thou my soul this day;

Lord, make me clean.


4 Faithful and just art Thou,

Forgiving all;

Loving and kind art Thou

When poor ones call:

Lord, let the cleansing blood,

Blood of the Lamb of God,

Pass o'er my soul.


5 Then all is peace and light

This soul within;

Thus shall I walk with Thee,

The loved Unseen;

Leaning on Thee, my God,

Guided along the road,

Nothing between.


Amen."
LSB2006,not_what_these_hands_have_done_bonar,Lutheran Service Book,2006,Gender Neutral,"1 Not what my hands have done

Can save this guilty soul;

Not what this toiling flesh has borne

Can make my spirit whole.


2 Not what I feel or do

Can give me peace with God;

Not all my prayers and sighs and tears

Can bear my awful load.


3 Thy work alone, O Christ,

Can ease this weight of sin;

Thy blood alone, O Lamb of God,

Can give me peace within.


4 Thy love to me, O God,

Not mine, O Lord to Thee,

Can rid me of this dark unrest

And set my spirit free.


5 Thy grace alone, O God,

To me can pardon speak;

Thy pow'r alone, O Son of God,

Can this sore bondage break.


6 I bless the Christ of God,

I rest on love divine;

And with unfalt'ring lip and heart

I call this Saviour mine.

"
ELH,not_what_these_hands_have_done_bonar,Evangelical Lutheran Hymnary,1996,Gender Neutral,"1 Not what these hands have done

Can save this guilty soul;

Not what this toiling flesh has borne

Can make my spirit whole.

Not what I feel or do

Can give me peace with God;

Not all my prayers and sighs and tears

Can bear my awe-full load.


2 Thy work alone, O Christ,

Can ease this weight of sin;

Thy blood alone, O Lamb of God,

Can give me peace within.

Thy love to me, O God,

Not mine, O Lord to Thee,

Can rid me of this dark unrest

And set my spirit free.


3 Thy grace alone, O God,

To me can pardon speak;

Thy pow'r alone, O Son of God,

Can this sore bondage break.

I bless the Christ of God,

I rest on love divine,

By God's free gift of saving faith

I call this Savior mine.


"
BH1991,not_what_these_hands_have_done_bonar,Baptist Hymnal 1991,1991,Non-Archaic,"1.  Not what my hands have done 

can save my guilty soul;

Not what my toiling flesh has borne 

can make my spirit whole.

Not what I feel or do 

can give me peace with God;

Not all my prayers and sighs and tears 

can bear my awful load.


2.  Your voice alone, O Lord, 

can speak to me of grace;

Your pow'r alone, O Son of God, 

can all my sin erase.

No other work but Yours, 

no other blood will do;

No strength but that which is divine 

can bear me safely thro'.


3.  I praise the Christ of God; 

I rest on love divine;

And with unfalt'ring lip and heart 

I call this Savior mine.

My Lord has saved my life 

and freely pardon gives;

I love because he first loved me, 

I live because He lives."
TH,not_what_these_hands_have_done_bonar,Trinity Hymnal,1990,,"1 Not what my hands have done

Can save my guilty soul;

Not what my toiling flesh has borne

Can make my spirit whole.

Not what I feel or do

Can give me peace with God;

Not all my prayers and sighs and tears

Can bear my awful load.


2 Thy work alone, O Christ,

Can ease this weight of sin;

Thy blood alone, O Lamb of God,

Can give me peace within.

Thy love to me, O God,

Not mine, O Lord to thee,

Can rid me of this dark unrest

And set my spirit free.


3 Thy grace alone, O God,

To me can pardon speak;

Thy pow'r alone, O Son of God,

Can this sore bondage break.

No other work, save thine,

No other blood will do;

No strength, save that which is divine,

Can bear me safely through.


4 I bless the Christ of God;

I rest on love divine;

And with unfalt'ring lip and heart

I call this Saviour mine.

This cross dispels each doubt;

I bury in his tomb

Each thought of unbelief and fear,

Each ling'ring shade of gloom.


5 I praise the God of grace;

I trust his truth and might;

He calls me his, I call him mine,

My God, my joy, my light.

'Tis he who saveth me,

And freely pardon gives;

I love because he loveth me,

I live because he lives.

"
TWC,not_what_these_hands_have_done_bonar,"Worshiping Church, The",1990,Gender Neutral,"1 Not what these hands have done 

can save this guilty soul; 

not what this toiling flesh has borne 

can make my spirit whole. 


2 Not what I feel or do 

can give me peace with God; 

not all my prayers and sighs and tears 

can bear my awful load. 


3 Thy work alone, O Christ,

can ease this weight of sin;

thy blood alone, O Lamb of God,

can give me peace within.


4 Thy love to me, O God,

not mine, O Lord, to thee,

can rid me of this dark unrest,

and set my spirit free.


5 Thy grace alone, O God,

to me can pardon speak;

thy power alone, O Son of God,

can this sore bondage break.


6 I bless the Christ of God; 

I rest on love divine; 

and, with unfaltering lip and heart, 

I call this Savior mine. 

"
PsH,not_what_these_hands_have_done_bonar,Psalter Hymnal (Gray),1987,Non-Archaic,"1 Not what my hands have done 

can save my guilty soul; 

not what my toiling flesh has borne 

can make my spirit whole. 

Not what I feel or do 

can give me peace with God; 

not all my prayers and sighs and tears 

can bear my awful load. 


2 Your voice alone, O Lord, 

can speak to me of grace; 

your power alone, O Son of God, 

can all my sin erase. 

No other work but yours, 

no other blood will do; 

no strength but that which is divine 

can bear me safely through. 


3 I praise the Christ of God; 

I rest on love divine; 

and with unfaltering lip and heart 

I call this Savior mine. 

My Lord has saved my life 

and freely pardon gives; 

I love because he first loved me, 

I live because he lives. 

"
HFLC1974,not_what_these_hands_have_done_bonar,Hymns for the Living Church,1974,Gender Neutral,"1 Not what these hands have done

Can save this guilty soul;

Not what this toiling flesh has borne

Can make my spirit whole.


2 Not what I feel or do

Can give me peace with God;

Not all my prayers and sighs and tears

Can bear my awful load.


3 Thy work alone, O Christ,

Can ease this weight of sin;

Thy blood alone, O Lamb of God,

Can give me peace within.


4 Thy grace alone, O God,

To me can pardon speak;

Thy power alone, O Son of God,

Can this sore bondage break.


5 I bless the Christ of God;

I rest on love divine;

And with unfalt'ring lip and heart

I call this Savior mine.


Amen."
TH1961,not_what_these_hands_have_done_bonar,Trinity Hymnal,1961,,"Not what my hands have done

Can save my guilty soul;

Not what my toiling flesh has borne

Can make my spirit whole.

Not what I feel or do

Can give me peace with God;

Not all my prayers and sighs and tears

Can bear my awful load.

Thy work alone, O Christ,

Can ease this weight of sin;

Thy blood alone, O Lamb of God,

Can give me peace within.

Thy love to me, O God,

Not mine, O Lord to thee,

Can rid me of this dark unrest

And set my spirit free.

Thy grace alone, O God,

To me can pardon speak;

Thy pow'r alone, O Son of God,

Can this sore bondage break.

No other work, save thine,

No other blood will do;

No strength, save that which is divine,

Can bear me safely through.

I bless the Christ of God;

I rest on love divine;

And with unfalt'ring lip and heart

I call this Saviour mine.

This cross dispels each doubt;

I bury in his tomb

Each thought of unbelief and fear,

Each ling'ring shade of gloom.

I praise the God of grace;

I trust his truth and might;

He calls me his, I call him mine,

My God, my joy, my light.

'Tis he who saveth me,

And freely pardon gives;

I love because he loveth me,

I live because he lives."
