personID,personName,gender,personYear,deathYear
"Drevinek_H1","H. Drevinek",,0,0
"Farnham_HD1","H. Dudley Farnham",,0,0
"Arnold_HE1","H. E. Arnold",,0,0
"Bright_HE","H. E. B.",,0,0
"Baker_HE2","H. E. Baker",,0,0
"HEBaker1","H. E. Baker",,0,0
"Dana_HE1","H. E. Dana",,0,0
"Drake_HE1","H. E. Drake",,0,0
"Engle_HE1","H. E. Engle",,0,0
"Fredrickson_HE1","H. E. Fredrickson",,0,0
"Friesen_HE1","H. E. Friesen",,0,0
"Guy_HE1","H. E. Guy",,0,0
"Haley_HE1","H. E. Haley",,0,0
"Hall_HE1","H. E. Hall",,0,0
"Hardy_HE","H. E. Hardy",M,1869,1946
"Hoyt_HE1","H. E. Hoyt",F,0,0
"Kendal_HE1","H. E. Kendal",,0,0
"Lewis_HE6","H. E. Lewis",,0,0
"Snyder_HEM1","H. E. M. Snyder",,0,0
"Matthews_HE3","H. E. Matthews",,0,0
"McAfee_HE1","H. E. McAfee",,0,0
"Moler_HE1","H. E. Moler",,0,0
"Mueller_HE1","H. E. Mueller",,0,0
"Newton_HE1","H. E. Newton",,0,0
"Pace_HE1","H. E. Pace",,0,0
"Smith_HE","H. E. S.",M,1863,1918
"Schneider_HE1","H. E. Schneider",,0,0
"Spears_HE1","H. E. Spears",,0,0
"stidolph_he","H. E. Stidolph",U,0,0
"Nethercutt_MW1","H. E. T.",,0,0
"Upchurch_HE1","H. E. Upchurch",,0,0
"Wardwell_HE1","H. E. Wardwell",,0,0
"Wilson_HE1","H. E. Wilson",,0,0
"Eastman_H1","H. Eastman",,0,0
"Mills_HE1","H. Edward Mills",,0,0
"Ekman_H1","H. Ekman",,0,0
"Ogden_HE1","H. Ellis Ogden",,0,0
"Elmenhorst_H1","H. Elmenhorst",,0,0
"Engel_H","H. Engel",U,0,0
"Nichol_HE","H. Ernest Nichol",M,1862,1928
"Nicol_HE1","H. Ernest Nicol",,0,0
"H. F.","H. F.",U,0,0
"Brucker_HF1","H. F. Brucker, S.J. ",,0,0
"Colby_HF1","H. F. Colby",,0,0
"Hemy_HF","H. F. Hemy",M,1818,1888
"Hixon_HF1","H. F. Hixon",,0,0
"James_HF1","H. F. James",,0,0
"Laughlin_HF1","H. F. Laughlin",,0,0
"Lynte_HF1","H. F. Lynte",,0,0
"Massmann_HF1","H. F. Massmann",,0,0
"Morris_HF4","H. F. Morris",,0,0
"Page_HF1","H. F. Page",,0,0
"Parker_HF1","H. F. Parker",,0,0
"Walton_HFR","H. F. R. Walton",U,0,0
"Sayles_HF2","H. F. Sayles",,0,0
"HFSchmidt1","H. F. Schmidt",,0,0
"Sheppard_HF1","H. F. Sheppard",M,1824,1901
"Stockton_HF1","H. F. Stockton",,0,0
"Thomas_HF1","H. F. Thomas",F,0,0
"Fabisch_H","H. Fabisch",U,0,0
"Fick_H","H. Fick, 1822-85",M,1822,1885
"Fletcher_H1","H. Fletcher",,0,0
"Smith_HF1","H. Framer Smith",,0,0
"Haley_HF1","H. Frank Haley",,0,0
"Friese_H","H. Friese",M,0,0
"Frys_H1","H. Frys",,0,0
"H.G.","H. G.",U,0,0
"Abbey_HG1","H. G. Abbey",,0,0
"Bickmore_HG","H. G. B.",U,0,0
"Hunt_HGB","H. G. B. Hunt",M,1847,1917
"Babel_HG1","H. G. Babel",,0,0
"Barrus_HG1","H. G. Barrus",,0,0
"Bechtel_HG1","H. G. Bechtel",,0,0
"Bell_HG1","H. G. Bell",,0,0
"Briel_HG1","H. G. Briel",,0,0
"Davis_HG1","H. G. Davis",,0,0
"Bunsen_HG1","H. G. de Bunsen",,0,0
"Desha_HG1","H. G. Desha",,0,0
"Finley_HG1","H. G. Finley",,0,0
"French_HG1","H. G. French",,0,0
"Gasaway_HG1","H. G. Gasaway",,0,0
"Gillock_HG1","H. G. Gillock",F,0,0
"Guiness_HG1","H. G. Guiness",,0,0
"Henderson_HG1","H. G. Henderson",,0,0
"Holcombe_HG1","H. G. Holcombe",,0,0
"Jackson_HG","H. G. Jackson, 19th century",M,1838,1914
"Busby_HGL1","H. G. L. Busby",,0,0
"Lutz_HG1","H. G. Lutz",F,0,0
"Mann_HG1","H. G. Mann",,0,0
"McCook_HG1","H. G. McCook",,0,0
"Morris_HG1","H. G. Morris",,0,0
"Nageli_HG","H. G. Nageli",M,1773,1836
"Niedecken_HG1","H. G. Niedecken",,0,0
"Patterson_HG1","H. G. Patterson",,0,0
"Ross_HG1","H. G. Ross",,0,0
"Smead_HG1","H. G. Smead",,0,0
"Spaulding_HG1","H. G. Spaulding",,0,0
"Tomkins_HG1","H. G. Tomkins",M,1826,1926
"Weston_HG1","H. G. Weston",,0,0
"HGaine","H. Gaine",U,0,0
"Goodrich_H1","H. Goodrich",,0,0
"Weekley_HG1","H. Gordon Weekley",M,0,0
"Gough_H1","H. Gough",,0,0
"Grant_H1","H. Grant",,0,0
"Guinness_HG1","H. Gratton Guinness",,0,0
"Green_H3","H. Green",,0,0
"HGriffith1","H. Griffith",,0,0
"Grunholzer_H","H. Grunholzer",U,0,0
"Booth_HH","H. H. B.",,0,0
"Bagger_HH1","H. H. Bagger",,0,0
"Barstow_HH1","H. H. Barstow",,0,0
"Briggs_HH1","H. H. Briggs",,0,0
"Brown_HH1","H. H. Brown",,0,0
"HHBrown1","H. H. Brown",,0,0
"Bryant_HH1","H. H. Bryant",,0,0
"Byland_HH1","H. H. Byland",,0,0
"Conway_HH1","H. H. Conway",,0,0
"Davis_HH1","H. H. Davis",,0,0
"Edmands_HH1","H. H. Edmands",,0,0
"Ellis_HH1","H. H. Ellis",,0,0
"H.H.F.","H. H. F.",,0,0
"Garrett_HH1","H. H. Garrett",,0,0
"Green_HH1","H. H. Green",,0,0
"Hall_HH1","H. H. H.",U,0,0
"Haley_HH1","H. H. Haley",,0,0
"Hawley_HH1","H. H. Hawley",,0,0
"Heimar_HH1","H. H. Heimar",,0,0
"Hendershot_HH1","H. H. Hendershot",,0,0
"Heyes_HH1","H. H. Heyes",,0,0
"Himer_HH1","H. H. Himer",,0,0
"Johnson_HH1","H. H. Johnson",,0,0
"Kennedy_HH1","H. H. Kennedy",,0,0
"Mansfield_HH1","H. H. Mansfield",,0,0
"Martin_HH1","H. H. Martin",,0,0
"McGaughey_HH1","H. H. McGaughey",,0,0
"McGranahan_HH1","H. H. McGranahan",,0,0
"Petersen_HH1","H. H. Petersen",,0,0
"Planck_HH1","H. H. Planck",,0,0
"Raymond_HH1","H. H. Raymond",,0,0
"Ryland_HH1","H. H. Ryland",,0,0
"Saunderson_HH1","H. H. Saunderson",,0,0
"Sherman_HH1","H. H. Sherman",,0,0
"Smith_HH1","H. H. Smith",,0,0
"Snow_HH1","H. H. Snow",,0,0
"Talley_HH1","H. H. Talley",,0,0
"Edmund_HHW1","H. H. W. Edmund",,0,0
"Woodward_HH","H. H. Woodward",U,0,0
"Wyatt_HH1","H. H. Wyatt",M,0,0
"Haldeman_H1","H. Haldeman",,0,0
"Halvarson_H1","H. Halvarson",,0,0
"Hannusch_H1","H. Hannusch",,0,0
"Hardie_H1","H. Hardie",,0,0
"Harding_H1","H. Harding",,0,0
"Heathcote_HT","H. Heathcote",M,0,0
"Heine_H1","H. Heine",,0,0
"Hiatt_H1","H. Hiatt",,0,0
"Hiles_H6","H. Hiles",,0,0
"Himmerich_H1","H. Himmerich",,0,0
"Hitchcock_H1","H. Hitchcock",,0,0
"Hoffmann_H1","H. Hoffmann",,0,0
"Holman_H1","H. Holman",,0,0
"Cummings_HH1","H. Homer Cummings",,0,0
"Honar_H1","H. Honar",,0,0
"Honors_H1","H. Honors",,0,0
"HHooker1","H. Hooker",,0,0
"Hoyt_H2","H. Hoyt",,0,0
"Huba_H1","H. Huba",,0,0
"HHuck1","H. Huck",,0,0
"Betts_HJ1","H. J. Betts",M,1825,0
"Bowman_HJ2","H. J. Bowman",,0,0
"Coggshall_HJ1","H. J. Coggshall",,0,0
"Ryder_HJD1","H. J. D. Ryder",,0,0
"Dyck_HJ1","H. J. Dyck",,0,0
"Europe_HJ1","H. J. Europe",,0,0
"Ford_HJ","H. J. F.",U,0,0
"Grasett_HJ1","H. J. Grasett",,0,0
"Harris_HJ1","H. J. Harris",,0,0
"Humphrey_HJ1","H. J. Humphrey",,0,0
"Goerz_HJK","H. J. K. Goerz",,0,0
"Koch_HJ1","H. J. Koch",,0,0
"Kurtz_HJ1","H. J. Kurtz",,0,0
"Lacey_HJ2","H. J. Lacey",,0,0
"Lundborg_HJ1","H. J. Lundborg",,0,0
"Hope_HJM1","H. J. M. Hope",,0,0
"Mason_HJ1","H. J. Mason",,0,0
"Roberts_HJ1","H. J. Roberts",,0,0
"Rosier_HJ1","H. J. Rosier",F,0,0
"Schiek_HJ1","H. J. Schiek",,0,0
"Seaman_HJ1","H. J. Seaman",,0,0
"Upthegrove_HJ1","H. J. Upthegrove",,0,0
"Vine_HJ1","H. J. Vine",,0,0
"HJWartmannBros1","H. J. Wartmann & Bros.",U,0,0
"Werenberg_HJ1","H. J. Werenberg",,0,0
"Zelley_HJ","H. J. Zelley",M,1859,1942
"Jenner_H1","H. Jenner",,0,0
"Joergensen_H1","H. Joergensen",,0,0
"Johnson_H7","H. Johnson",,0,0
"Evans_HK1","H. K. Evans",,0,0
"Fenner_HK1","H. K. Fenner",,0,0
"Geradorf_HK1","H. K. Geradorf",,0,0
"Hudson_HK1","H. K. Hudson",,0,0
"Lewis_HK1","H. K. Lewis",,0,0
"Moussa_HK1","H. K. Moussa",,0,0
"Oliver_HK4","H. K. Oliver",,0,0
"Shanck_HK1","H. K. Shanck",,0,0
"Vemmeloev_HK1","H. K. Vemmeloev",,0,0
"Williams_HK","H. K. Williams",,0,0
"Katterjohn_H2","H. Katterjohn",,0,0
"Kelley_H1","H. Kelley",,0,0
"Kenning_H1","H. Kenning",,0,0
"Kimball_H1","H. Kimball",,0,0
"Kingsbury_H","H. Kingsbury",,0,0
"Kingsbury_H1","H. Kingsbury",,0,0
"Kinsbury_H1","H. Kinsbury",M,0,0
"Knight_H1","H. Knight",,0,0
"HKramer1","H. Kramer",,0,0
"Kruesi_H1","H. Kruesi",,0,0
"HLBenhamCo1","H. L. Benham & Co.",U,0,0
"Boatner_HL1","H. L. Boatner",,0,0
"Boles_HL2","H. L. Boles",,0,0
"Bostwick_HL1","H. L. Bostwick",,0,0
"Brisbie_HL1","H. L. Brisbie",,0,0
"Brown_HL4","H. L. Brown",,0,0
"Buice_HL1","H. L. Buice",,0,0
"Burchell_HL1","H. L. Burchell",,0,0
"Cox_HL","H. L. C.",M,0,0
"Crain_HL1","H. L. Crain",,0,0
"Dinsmore_HL1","H. L. Dinsmore",,0,0
"Donner_HL1","H. L. Donner",,0,0
"Frazier_HL1","H. L. Frazier",,0,0
"Fresbee_HL1","H. L. Fresbee",,0,0
"Frisbie_HL1","H. L. Frisbie",,0,0
"Gilmore_HL1","H. L. Gilmore",,0,0
"Gilmour_HL","H. L. Gilmour",M,1836,1920
"Hammond_HL1","H. L. Hammond",,0,0
"HLHastings1","H. L. Hastings",U,0,0
"Hastings_HL","H. L. Hastings",M,1831,1899
"Hilliear_HL1","H. L. Hilliear",,0,0
"Johnson_HL1","H. L. Johnson",,0,0
"L_HL","H. L. L.",,0,0
"HLL","H. L. L.",U,0,0
"Motsinger_HL1","H. L. Motsinger",,0,0
"Parmelee_HL2","H. L. Parmelee",,0,0
"Peigh_HL1","H. L. Peigh",,0,0
"Deck_HLR1","H. L. R. Deck",,0,0
"Smith_HL2","H. L. S.",,0,0
"Shultz_HL1","H. L. Shultz",,0,0
"Simpson_HL1","H. L. Simpson",,0,0
"Veazey_HL1","H. L. Veazey",,0,0
"Willett_Herbert","H. L. Willett",M,1864,1944
"Winter_HL","H. L. Winter",U,0,0
"Lambert_H2","H. Lambert",,0,0
"Lange_H1","H. Lange",,0,0
"Lawhon_H1","H. Lawhon",,0,0
"Lea_H1","H. Lea",,0,0
"Lee_H2","H. Lee",,0,0
"Boles_HL3","H. Leo Boles",F,0,0
"Leon_H","H. León",U,0,0
"Leslie_H1","H. Leslie",,0,0
"Lewars_H1","H. Lewars",M,0,0
"Liebhart_H1","H. Liebhart",,0,0
"Lillenas_H9","H. Lillenas",,0,0
"Lipscomb_H1","H. Lipscomb",,0,0
"Livermore_H1","H. Livermore",,0,0
"HLloydBaptistBookRoom1","H. Lloyd, Baptist Book Room",,0,0
"London_H1","H. London",,0,0
"Lowden_H1","H. Lowden",,0,0
"HLudwigDeutschenEvLuthGemiende1","H. Ludwig, Deutschen Ev. Luth. Gemiende",,0,0
"Lutton_H1","H. Lutton",,0,0
"Lyons_H1","H. Lyons",,0,0
"Mandel_H1","H. M.",,0,0
"Allen_HM1","H. M. Allen",,0,0
"Ballew_HM1","H. M. Ballew",,0,0
"Barr_HM1","H. M. Barr",,0,0
"Bradley_HM1","H. M. Bradley",,0,0
"Bradly_HM1","H. M. Bradly",,0,0
"Braithwaite_HM1","H. M. Braithwaite",,0,0
"Chester_HM1","H. M. C.",F,0,0
"Chandler_HM1","H. M. Chandler",,0,0
"Davis_HM1","H. M. Davis",,0,0
"Desler_HM1","H. M. Desler",,0,0
"DuBose_HM1","H. M. DuBose",,0,0
"HMEagle1","H. M. Eagle",,0,0
"Evans_HM1","H. M. Evans",,0,0
"Fletcher_HM1","H. M. Fletcher",,0,0
"Greenough_HM1","H. M. Greenough",,0,0
"Gunn_HM1","H. M. Gunn",,0,0
"Haydn_HM1","H. M. Haydn",,0,0
"Higinbotham_HM1","H. M. Higinbotham",,0,0
"Jarvis_HM1","H. M. Jarvis",,0,0
"Lischer_HM1","H. M. Lischer",,0,0
"Macgill_HM3","H. M. Macgill",,0,0
"Macgill_HM5","H. M. McGill",,0,0
"McGill_HM","H. M. McGill",U,0,0
"Miles_HM1","H. M. Miles",,0,0
"Miller_HM2","H. M. Miller",,0,0
"Morelock_HM1","H. M. Morelock",,0,0
"Nelson_HM1","H. M. Nelson",,0,0
"Owen_HM1","H. M. O.",,0,0
"Richardson_HM1","H. M. Richardson",,0,0
"Richards_HMS1","H. M. S. Richards",,0,0
"Scrudder_HM1","H. M. Scrudder",,0,0
"Scudder_HM1","H. M. Scudder",,0,0
"Sengelmann_HM1","H. M. Sengelmann",,0,0
"Smith_HM1","H. M. Smith",,0,0
"Spalding_HM1","H. M. Spalding",,0,0
"HMSpaulding1","H. M. Spaulding",,0,0
"Teasdale_HM1","H. M. Teasdale",M,0,0
"Turner_HM1","H. M. Turner",,0,0
"Tuttle_HM1","H. M. Tuttle",,0,0
"Wharton_HM","H. M. Wharton",,0,0
"Wharton_HM1","H. M. Wharton",M,1848,1928
"Wood_HM1","H. M. Wood",,0,0
"Main_H1","H. Main",,0,0
"Marlow_H2","H. Marlow",,0,0
"Martineau_H1","H. Martineau",F,1802,1876
"Wardlaw_HM","H. Mary Wardlaw",F,0,0
"Mason_H3","H. Mason",,0,0
"Mattison_H1","H. Mattison",,0,0
"Meyer_H2","H. Meyer",,0,0
"Mill_H1","H. Mill",,0,0
"HMillard1","H. Millard",,0,0
"Millard_H4","H. Millard",,0,0
"Miller_H2","H. Miller",,0,0
"Mills_H","H. Mills, 1786-1867",M,1786,1867
"Phillips_HM1","H. Miss Phillips",F,0,0
"Moewes_H1","H. Moewes",,0,0
"Montane_H1","H. Montane ",U,0,0
"Morton_H1","H. Morton",,0,0
"Mullinix_H1","H. Mullinix",,0,0
"Braun_HM","H. Myron Braun",M,0,0
"Beers_HN1","H. N. Beers",,0,0
"Bowers_HN1","H. N. Bowers",,0,0
"Cobb_HN1","H. N. Cobb",,0,0
"Fuller_HN1","H. N. Fuller",,0,0
"Green_HN1","H. N. Green",F,0,0
"Hauge_HN1","H. N. Hauge",,0,0
"Hauhe_HN1","H. N. Hauhe",,0,0
"Hendrickson_HN1","H. N. Hendrickson",,0,0
"Goff_HNK1","H. N. K. Goff",F,0,0
"Kinnery_HN1","H. N. Kinnery",,0,0
"HNLincoln1","H. N. Lincoln",,0,0
"Lincoln_HN2","H. N. Lincoln",,0,0
"Lincoln_HN3","H. N. Lincoln",,0,0
"HNLincolnSons1","H. N. Lincoln & Sons",U,0,0
"Meade_HN1","H. N. Meade",,0,0
"Oxenham_HN1","H. N. Oxenham",,0,0
"Powers_HN1","H. N. Powers",,0,0
"Rankin_HN1","H. N. Rankin",,0,0
"Smith_HN1","H. N. Smith",,0,0
"H. N. V.","H. N. V.",,0,0
"Whitney_HN","H. N. Whitney",,0,0
"Neele_H1","H. Neele",M,1798,1828
"Dobree_HO1","H. O de L. Dobree",,0,0
"David_HO1","H. O. David",,0,0
"Devag_HO1","H. O. Devag",,0,0
"Devah_HO1","H. O. Devah",,0,0
"Hoffman_HO1","H. O. Hoffman",,0,0
"HOHoughtonCo1","H. O. Houghton & Co.",U,0,0
"Odgen_H1","H. Odgen",,0,0
"Olmstead_H1","H. Olmstead",,0,0
"Oswald_HS2","H. Oswald",,0,0
"Bell_HP1","H. P. Bell",,0,0
"Blackwell_HP1","H. P. Blackwell",,0,0
"Blanchard_HP1","H. P. Blanchard",,0,0
"Clack_HP1","H. P. Clack",,0,0
"HPClack1","H. P. Clack",,0,0
"Danks_HP","H. P. D.",M,1834,1903
"Danes_HP","H. P. Danes",U,0,0
"Danks_HP3","H. P. Danks",,0,0
"Davis_HP1","H. P. Davis",,0,0
"Fitch_HP1","H. P. Fitch",,0,0
"HPH","H. P. H.",U,0,0
"Haven_HP1","H. P. Haven",,0,0
"Jones_HP1","H. P. Jones",,0,0
"Kimball_HP1","H. P. Kimball",,0,0
"Krehbiel_HP1","H. P. Krehbiel",,0,0
"M_HP","H. P. M.",U,0,0
"Peck_HP1","H. P. Peck",,0,0
"Piper_HP1","H. P. Piper",,0,0
"Seaman_HP1","H. P. Seaman",,0,0
"Smith_HP","H. P. Smith",M,1825,1898
"Thomas_HP1","H. P. Thomas",,0,0
"Walls_HP1","H. P. Walls",,0,0
"Wells_HP1","H. P. Wells",,0,0
"Zimmerman_HP1","H. P. Zimmerman",,0,0
"Paden_H1","H. Paden",,0,0
"Palmer_H2","H. Palmer",,0,0
"Parr_H4","H. Parr",,0,0
"Paul_H1","H. Paul",,0,0
"Pedersoen_H1","H. Pedersoen",,0,0
"Penmaen_H2","H. Penmaen",,0,0
"Mendes_HP1","H. Pereira Mendes",,0,0
"Petrusson_H1","H. Petrusson",,0,0
"Petty_H1","H. Petty",,0,0
"Phillips_H","H. Phillips",U,0,0
"Pickard_H","H. Pickard",U,0,0
"Pitt_H1","H. Pitt",,0,0
"Pollard_H1","H. Pollard",,0,0
"Poole_H1","H. Poole",,0,0
"Puchta_H","H. Puchta, geb. 1808",M,1808,1858
"Purcell_H9","H. Purcell",,0,0
"Wilson_HQ1","H. Q. Wilson",,0,0
"Adkins_HR1","H. R. Adkins",,0,0
"Baldwin_HR","H. R. Baldwin",,0,0
"Bishop_HR1","H. R. Bishop",M,0,0
"Bramley_HR1","H. R. Bramley",,0,0
"Christie_HR1","H. R. Christie",,0,0
"Davies_HR1","H. R. Davies",,0,0
"Elliot_HR1","H. R. Elliot",,0,0
"Freeman_HR1","H. R. Freeman",,0,0
"Fuller_HR","H. R. Fuller",M,0,0
"Hogg_HR1","H. R. Hogg",,0,0
"Jeffrey_HR","H. R. Jeffrey",,0,0
"Murray_HR1","H. R. Murray",,0,0
"Payne_HR1","H. R. Payne",,0,0
"Reed_HR1","H. R. Reed",,0,0
"Russell_HR1","H. R. Russell",,0,0
"Teal_HR1","H. R. Teal",,0,0
"Townsend_HR1","H. R. Townsend",,0,0
"Trickett_HR1","H. R. Trickett",M,1838,1909
"Turbyfill_HR1","H. R. Turbyfill",,0,0
"Vetter_HR","H. R. Vetter",M,0,0
"Wullschlaegel_HR1","H. R. Wullschlaegel",,0,0
"Farnham_HR1","H. Rae Farnham",,0,0
"Ranke_H1","H. Ranke",,0,0
"Ravn_H1","H. Ravn",,0,0
"Reece_H1","H. Reece",,0,0
"Reid_H1","H. Reid",,0,0
"Reinke_H1","H. Reinke",,0,0
"HReutenik","H. Reutenik",U,0,0
"Reynolds_H2","H. Reynolds",,0,0
"ramirez_hr","H. Ricardo Ramirez",M,0,0
"Richardson_H2","H. Richardson",,0,0
"Robyn_H1","H. Robyn",,0,0
"Rockwell_H1","H. Rockwell",,0,0
"Rook_H1","H. Rook",,0,0
"Rordam_H1","H. Rordam",,0,0
"Rossier_H1","H. Rossier",,0,0
"Round_H","H. Round",U,0,0
"Rung_H","H. Rung, 1807-1871",M,1807,1871
"Russell_H2","H. Russell",,0,0
"Sanders_H1","H. S.",M,0,0
"Schwing_H2","H. S.",M,0,0
"Brainerd_HS1","H. S. B.",F,0,0
"Blunt_HH1","H. S. Blunt",,0,0
"HSBosworth1","H. S. Bosworth",,0,0
"Delashaw_HS1","H. S. Delashaw",,0,0
"Dille_HS1","H. S. Dille",,0,0
"Ellenwood_HS1","H. S. Ellenwood",,0,0
"Franklin_HS1","H. S. Franklin",,0,0
"Gurney_HS1","H. S. Gurney",,0,0
"HSHoffman1","H. S. Hoffman",,0,0
"Hoffman_HS1","H. S. Hoffman",,0,0
"Jones_HS1","H. S. Jones",,0,0
"Lahman_HS1","H. S. Lahman",F,0,0
"Lehman_HS3","H. S. Lehman",,0,0
"Lehman_HS2","H. S. Lehman",F,0,0
"Lehrman_HS1","H. S. Lehrman",F,0,0
"Lowing_HS1","H. S. Lowing",,0,0
"H.S.M.","H. S. M.",U,0,0
"Miller_HS1","H. S. Miller",,0,0
"Osswald_HS1","H. S. Osswald",,0,0
"Perkins_HS3","H. S. Perkins",,0,0
"Peterson_HS1","H. S. Peterson",,0,0
"Pierce_HS1","H. S. Pierce",,0,0
"Prather_HS1","H. S. Prather",,0,0
"Rees_HS1","H. S. Rees",,0,0
"Swasey_HS1","H. S. Swasey",,0,0
"Thompson_HS1","H. S. Thompson",M,0,0
"Thursby_HS1","H. S. Thursby",,0,0
"Tool_HS1","H. S. Tool",,0,0
"Washburn_HS1","H. S. Washburn",M,1813,1903
"Saunders_H1","H. Saunders",,0,0
"Scribner_H1","H. Scribner",F,0,0
"Siefert_H1","H. Siefert",,0,0
"Skinner_H1","H. Skinner",,0,0
"Smith_H16","H. Smith",,0,0
"Smyth_H","H. Smyth",U,0,0
"Snow_H1","H. Snow",,0,0
"Sonar_H1","H. Sonar",,0,0
"Southgate_H1","H. Southgate",,0,0
"Spandemager_H1","H. Spandemager",,0,0
"Spreine_H1","H. Spreine",,0,0
"Stadelmann_H1","H. Stadelmann",,0,0
"Steffenson_H1","H. Steffenson",,0,0
"Stinson_H1","H. Stinson",,0,0
"Sutton_HS1","H. Sutton",M,1825,1901
"Swanton_H","H. Swanton",U,0,0
"Crossley_HT1","H. T. C.",,0,0
"Culver_HT1","H. T. Culver",,0,0
"Eckert_HT1","H. T. Eckert",,0,0
"Evans_HT1","H. T. Evans",,0,0
"Fisher_HT1","H. T. Fisher",,0,0
"Gauntlett_HT1","H. T. Gauntlett",,0,0
"Hughes_HT1","H. T. Hughes",,0,0
"King_HT1","H. T. King",,0,0
"Mark_HT1","H. T. Mark",,0,0
"Merrill_HT1","H. T. Merrill",,0,0
"HTMerrillCo1","H. T. Merrill & Co.",U,0,0
"Palmer_HT1","H. T. Palmer",,0,0
"Tuckerman_HT1","H. T. Tuckerman",M,1813,1871
"Zuley_HT1","H. T. Zuley",,0,0
"Tausen_H1","H. Tausen",,0,0
"Tee_H1","H. Tee",,0,0
"Thayer_H1","H. Thayer",,0,0
"Thompson_H2","H. Thompson",,0,0
"Timrod_H","H. Timrod",M,1828,1867
"Tolbert_H1","H. Tolbert",,0,0
"Light_HT1","H. Trueman Light",,0,0
"Tucker_H2","H. Tucker",,0,0
"Umbach_H1","H. Umbach",,0,0
"Uthoe_H1","H. Uthoe",,0,0
"Bagwell_HV1","H. V. Bagwell",,0,0
"HVDegenSon1","H. V. Degen & Son",U,0,0
"Neal_HV1","H. V. Neal",,0,0
"Skipper_HV1","H. V. Skipper",,0,0
"Tebbs_HV1","H. V. Tebbs",M,0,0
"Warren_HV1","H. V. Warren",,0,0
"Vespasius_H1","H. Vespasius",,0,0
"Kane_HV1","H. Victor Kane",,0,0
"Myrick_HWB1","H. W. B. Myrick",,0,0
"Bolton_HW1","H. W. Bolton",,0,0
"Boozer_HW1","H. W. Boozer",,0,0
"Brown_HW1","H. W. Brown",F,0,0
"Bush_HW1","H. W. Bush",,0,0
"Chadbourne_HW1","H. W. Chadbourne",,0,0
"Davis_HW1","H. W. Davis",,0,0
"Day_HW","H. W. Day",,0,0
"HWDay1","H. W. Day",,0,0
"Derby_HW1","H. W. Derby",,0,0
"Elliot_HW1","H. W. Elliot",,0,0
"Ellis_HW1","H. W. Ellis",,0,0
"HWF","H. W. F.",U,0,0
"Fairbank_HW1","H. W. Fairbank",,0,0
"HWFairbankPubCo1","H. W. Fairbank Pub. Co.",U,0,0
"Finney_HW1","H. W. Finney",,0,0
"Flickinger_HW1","H. W. Flickinger",,0,0
"Friedell_HW5","H. W. Friedell",,0,0
"Gockel_HW1","H. W. Gockel",,0,0
"HWGray1","H. W. Gray",,0,0
"HWGrayCo1","H. W. Gray Co.",U,0,0
"Greenwood_HW1","H. W. Greenwood",,0,0
"Hall_HW1","H. W. Hall",,0,0
"Huntley_HW1","H. W. Huntley",,0,0
"Hutchins_HW1","H. W. Hutchins",,0,0
"Jackman_HW1","H. W. Jackman",,0,0
"Jones_HW1","H. W. Jones",,0,0
"Kerr_HW1","H. W. Kerr",,0,0
"LLoyd_HW1","H. W. LLoyd",,0,0
"Lyman_HW1","H. W. Lyman",,0,0
"Mozley_HW1","H. W. Mozley",,0,0
"Norman_HW1","H. W. Norman",,0,0
"Orinside_HW1","H. W. Orinside",,0,0
"Orner_HW1","H. W. Orner",,0,0
"Payson_HW1","H. W. Payson",,0,0
"HWPeterson1","H. W. Peterson",,0,0
"Petrie_HW1","H. W. Petrie",,0,0
"Porter_HW1","H. W. Porter",,0,0
"Robilliard_HW1","H. W. Robilliard",,0,0
"Smith_HW1","H. W. Smith",,0,0
"Stough_HW","H. W. Stough",M,0,0
"Tate_HW1","H. W. Tate",,0,0
"HWVillee1","H. W. Villee",,0,0
"Whitacre_HW1","H. W. Whitacre",,0,0
"Wooldridge_HW","H. W. Wooldridge",,0,0
"Waters_H5","H. Waters",M,1812,1893
"Weber_H1","H. Weber",M,0,0
"White_H3","H. White",,0,0
"Whittemore_H1","H. Whittemore",,0,0
"Whittemore_HH1","H. Whittemore",F,0,0
"Wilhoit_H1","H. Wilhoit",,0,0
"Wills_H1","H. Wills",,0,0
"Wilson_H8","H. Wilson",,0,0
"Windolf_H1","H. Windolf",,0,0
"Wolf_H1","H. Wolf",,0,0
"Wright_H1","H. Wright",,0,0
"Young_H1","H. Y.",,0,0
"Josey_HZ1","H. Z. Josey",,0,0
"Tanksley_HZ1","H. Z. Tanksley",,0,0
"HWRowsell1","H.& W. Rowsell",,0,0
"HenryCSleight1","H.C. Sleight",M,0,0
"Benner_HC1","H.C.B.",,0,0
"Turner_HL","H.L. Turner",U,0,0
"Knowlton_HO1","H.O. Knowlton",F,0,0
"Hackleman1","Hackleman",,0,0
"HacklemanMusicCo1","Hackleman Music Co.",U,0,0
"Haenel1","Haenel",,0,0
"Taurer_H1","Haennsel Taurer",,0,0
"Zwinger_H1","Haensl Zwinger",,0,0
"Staack_H1","Hagen Staack",,0,0
"HaightBirdCo1","Haight Bird Co.",U,0,0
"Buckner_H1","Hal Buckner",F,0,0
"Homer_H1","Hal Homer",,0,0
"Helms_HM","Hal M. Helms",M,0,0
"Webb_H1","Hal Webb",,0,0
"HalcyonHouse1","Halcyon House",,0,0
"Tompkins_HD1","Haldan D. Tompkins",,0,0
